,Name,Updated SMILES,Biološka uporabnost (%),nAtom,nHeavyAtom,nH,nO,nBonds,nBondsO,nBondsS,nBondsKS,C2SP3,NsOH,nHBAcc,MPC2,ATS0se,ATS1se,ATS1pe,ATS1are,ATSC0p,ETA_eta_L,ZMIC0,PEOE_VSA1,SlogP_VSA2,VSA_EState9,bpol,MW,nRot,FilterItLogS,bioavailability
232,Cytarabine,O1C(CO)C(O)C(O)C1N1C=CC(=NC1=O)N,20.0,30,17,13,5,31,18,24,28,3,3,8,26,252.568164,259.98300000000006,219.11900000000003,216.658,5.6755801950543,4.203481593242073,59.14431490596353,25.79011261548436,49.78944148101849,50.652870370370366,17.925690999999997,243.08552051599997,2,1.3130546669333616,20.0
233,Dantrolene,o1c(ccc1C=NN1CC(=O)NC1=O)-c1ccc([N+](=O)[O-])cc1,70.0,33,23,10,5,35,25,20,26,0,0,6,35,280.316988,289.126996,246.9648,243.2189,6.728192082280907,4.165635508871259,76.13545590106888,4.417150937053346,34.62987479990967,60.970527919501144,16.950069999999997,314.06511942000026,4,-3.298663253595241,70.0
234,Dapsone,S(=O)(=O)(c1ccc(N)cc1)c1ccc(N)cc1,84.0,29,17,12,2,30,18,16,22,0,0,4,26,226.9583130000001,235.933688,196.0744,190.646,9.289222095903307,2.887172410595681,54.91066199970217,11.46733495432437,8.417796984328938,24.717416855631146,17.554484,248.06194862400002,2,-2.916432133684069,84.0
235,Daptomycin,O1C(C)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CCCCCCCCC)Cc2c3c([nH]c2)cccc3)CC(=O)N)CC(O)=O)C(=O)NCC(=O)NC(CCCN)C(=O)NC(CC(O)=O)C(=O)NC(C)C(=O)NC(CC(O)=O)C(=O)NCC(=O)NC(CO)C(=O)NC(C(CC(O)=O)C)C(=O)NC(CC(=O)c2ccccc2N)C1=O,0.0,216,115,101,26,219,118,183,192,29,5,24,159,1742.0544439999994,1749.1111039999994,1465.266,1440.755,44.14948289124597,30.294993381019307,390.8496268586556,121.57273273251968,247.65226978282246,336.99999999999983,126.6899070000002,1619.710366352002,35,-10.298454551992373,0.0
236,Darifenacin,O1CCc2cc(ccc12)CCN1CC(CC1)C(C(=O)N)(c1ccccc1)c1ccccc1,17.0,62,32,30,2,66,36,47,56,3,0,3,51,459.79507199999983,499.7109039999999,416.3525,405.708,14.814430863468385,8.064169344062801,107.00917439717138,15.370440161812713,37.04824064245263,65.58333333333334,33.84021,426.23072820000084,7,-6.315473687066878,17.0
237,Darunavir,S(=O)(=O)(N(CC(C)C)CC(O)C(NC(OC1C2CCOC2OC1)=O)Cc1ccccc1)c1ccc(N)cc1,37.0,75,38,37,7,78,41,63,69,5,1,8,58,584.987869,613.4609800000002,509.9306,498.5078,19.566255355862587,10.341381131086802,127.67898644987127,30.36757233740937,74.76585751623506,68.27725258467811,51.560659000000065,547.235221524001,11,-3.9696885650600353,37.0
238,Dasatinib,Clc1cccc(C)c1NC(=O)c1sc(nc1)Nc1nc(nc(N2CCN(CC2)CCO)c1)C,15.0,59,33,26,2,62,36,44,53,0,1,9,50,459.50577399999986,489.02368600000005,410.3035,401.033,16.396302560956645,7.79145304029737,107.41306902717243,20.640014333703846,70.19621641196011,67.4866139305865,37.901382000000034,487.15572175200083,7,-6.121126864915737,15.0
239,Deferasirox,O=C1C=CC=CC1=C1NC(NN1c1ccc(cc1)C(O)=O)=C1C=CC=CC1=O,70.0,43,28,15,4,46,31,31,34,0,1,6,44,343.1395679999999,363.982076,307.9061,301.25789999999995,9.567152172478604,6.089185313418291,87.40111062018312,10.423315998847038,22.642322575522428,73.0,19.362105,373.1062559600004,2,-2.2799241563577817,70.0
240,Deferoxamine,O=C(N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCCN)CCC(=O)NCCCCCN(O)C(=O)C,5.0,87,39,48,8,86,38,81,81,13,3,9,45,679.0227160000002,678.2816240000002,563.5183,554.7760000000002,16.924826250911806,12.484486976830606,131.7053320827372,16.367244685174846,99.61584933146092,106.83333333333334,54.77393600000008,560.3533624960013,23,-3.4804810412411338,5.0
241,Deflazacort,O1C2CC3C4C(C5(C(=CC(=O)C=C5)CC4)C)C(O)CC3(C)C2(N=C1C)C(=O)COC(=O)C,68.0,63,32,31,6,67,36,61,61,6,1,7,59,487.09721599999983,516.8660639999998,430.61300000000006,420.55,14.458185963781078,10.331233439855096,111.14842429993469,14.580253302440806,52.893807912272905,77.25,38.315417000000025,441.2151377120008,3,-3.5265432721352523,68.0
242,Delapril,O(C(=O)C(NC(C(=O)N(CC(O)=O)C1Cc2c(C1)cccc2)C)CCc1ccccc1)CC,55.0,65,33,32,5,67,35,52,58,7,1,5,47,498.20611599999984,516.308284,430.008,420.329,14.892441319392985,8.540685160415888,112.1439882430353,14.743300079491231,59.129388288815754,79.99999999999999,38.722624000000025,452.2311221240009,11,-4.914522889007887,55.0
243,Delavirdine,S(=O)(=O)(Nc1cc2cc([nH]c2cc1)C(=O)N1CCN(CC1)c1ncccc1NC(C)C)C,85.0,60,32,28,3,63,35,44,53,1,0,6,51,464.0171569999998,494.193748,412.5771,403.2078,15.880051319611724,7.423330323169282,105.13786315769308,20.10058658665449,67.669479122735,55.842660423028676,41.88379600000003,456.19435975600084,6,-5.206630791209734,85.0
244,Demeclocycline,Clc1c2c(C(=O)C=3C(CC4C(O)(C(=O)C(C(=O)N)=C(O)C4N(C)C)C=3O)C2O)c(O)cc1,68.0,53,32,21,8,56,35,45,48,3,5,9,57,438.7312049999999,454.34805400000016,382.05300000000005,374.283,12.594338623821276,8.054206554747264,108.48034438321251,31.266304451365713,73.64445193262141,89.35415158569506,25.321347,464.09864331200066,2,-1.5088450735343055,68.0
245,Depamide,O=C(N)C(CCC)CCC,68.0,27,10,17,1,26,9,25,25,4,0,1,10,198.09136800000005,194.910396,159.5675,156.18300000000005,5.5218605844566655,3.870432850764417,34.74392001359697,5.733667477162185,5.9071797293515065,24.0,17.352518999999994,143.131014164,5,-1.8874088200578627,68.0
246,Desipramine,N(CCCN1c2c(CCc3c1cccc3)cccc2)C,73.75,42,20,22,0,44,22,32,38,3,0,2,29,303.93876799999987,329.791512,273.8005,266.879,9.96423386222762,5.134547459447205,70.25791628857925,10.216698334856806,20.13718479450234,36.66666666666666,24.350553999999995,266.17829870400027,4,-5.245425654829594,73.75
247,Desmopressin,S1SCCC(=O)NC(Cc2ccc(O)cc2)C(=O)NC(Cc2ccccc2)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(C1)C(=O)N1CCCC1C(=O)NC(CCCN=C(N)N)C(=O)NCC(=O)N,1.0,138,74,64,12,141,77,117,123,17,1,15,103,1097.3766259999998,1120.049941,937.5454,920.3716,34.485920266585964,20.084360383143988,243.78618568382092,75.89229473954644,154.37783095256862,201.81266958010886,80.20324800000013,1068.4269554880016,19,-6.2999805543493315,1.0
248,Desogestrel,OC1(CCC2C3C(C4C(CC3)=CCCC4)C(CC12CC)=C)C#C,76.0,53,23,30,1,56,26,53,53,9,1,1,41,380.7969879999998,414.42928,341.5925,332.2000000000001,12.855920452562456,9.170175507799042,84.3102229476328,5.106527394840706,10.707578205824394,44.16666666666667,30.09621,310.22966558000087,1,-4.071456643104212,76.0
249,Dexfenfluramine,FC(F)(F)c1cc(ccc1)CC(NCC)C,89.0,32,16,16,0,32,16,26,29,2,0,1,22,256.183252,248.482452,208.3165,204.104,7.693556334541999,4.316081946826707,55.944076150578354,5.316788604006331,12.586597235060534,10.103422382842023,19.960311999999995,231.12348417200002,4,-4.369691618838779,89.0
250,Dexloxiglumide,Clc1cc(ccc1Cl)C(=O)NC(CCC(O)=O)C(=O)N(CCCCC)CCCOC,48.0,60,30,30,5,60,30,51,54,7,1,4,38,471.21785799999986,468.374108,389.3865,379.72900000000004,15.22765438606833,8.533020537282791,101.59357687716982,20.06008868349757,60.63813501910961,66.19159057799887,37.736210000000014,460.1531774200008,14,-5.904830579956057,48.0
251,Dextroamphetamine,NC(Cc1ccccc1)C,81.25,23,10,13,0,23,10,17,20,2,0,1,12,165.4063120000001,171.48701599999995,141.3605,137.933,5.352844751755215,2.545381594516764,36.02783268882323,5.733667477162185,6.0418408291479615,20.5,12.471690999999998,135.104799416,2,-2.089585607883201,81.25
252,Dextromethorphan,O(C)c1cc2C34C(C(N(CC3)C)Cc2cc1)CCCC4,11.0,45,20,25,1,48,23,42,45,7,0,2,35,327.24423999999993,360.050028,298.095,290.5250000000001,10.611962113877775,6.729042212300737,70.7156462111738,9.636772684650527,31.643976489865732,34.91666666666667,28.526174999999995,271.1936144200004,1,-4.091024697164984,11.0
253,Dextromoramide,O1CCN(CC1)CC(C(C(=O)N1CCCC1)(c1ccccc1)c1ccccc1)C,87.0,61,29,32,2,64,32,51,57,2,0,3,44,450.61045199999984,483.922088,401.9055,392.05000000000007,14.30478024740774,8.177554944551867,99.58563242825859,9.636772684650527,61.64454514964116,57.58333333333332,38.126624000000014,392.2463782640008,6,-4.7976186502839,87.0
254,Dextrose,O1C(CO)C(O)C(O)C(O)C1O,99.0,24,12,12,6,24,12,24,24,4,5,6,17,205.97496,205.119032,171.02649999999997,169.5,4.204251653093999,3.7741596990205037,48.0,30.26949992800357,62.845411219044855,41.66666666666666,13.774483999999996,180.063388104,1,2.6146799685246638,99.0
255,Diacetolol,O(CC(O)CNC(C)C)c1ccc(NC(=O)C)cc1C(=O)C,35.0,46,22,24,4,46,22,38,41,2,1,5,29,355.7015279999998,358.77816,298.1545,292.408,9.925137860179824,5.564834000793782,75.18478512873739,20.476967556653413,42.09439765787891,56.5,28.688967999999992,308.1736072480007,8,-3.5506284383243605,35.0
256,Diacetylmorphine,O1C2C34C(C(N(CC3)C)Cc3c4c1c(OC(=O)C)cc3)C=CC2OC(=O)C,1.0,50,27,23,5,54,31,45,48,5,0,6,49,389.8357239999999,421.0991,352.51199999999994,344.525,11.577960957424581,7.5162398668645025,92.16199678827776,19.110498592250625,48.680722299988496,61.58333333333333,31.727760999999994,369.1576228360006,2,-3.0186749979399075,1.0
257,Diatrizoate,Ic1c(C(O)=O)c(I)c(NC(=O)C)c(I)c1NC(=O)C,5.0,29,20,9,4,29,20,20,23,0,1,3,29,240.3738400000001,234.702896,199.5715,192.733,53.11525634485586,4.542981677093148,109.9018703411106,15.740104602853368,22.89019214149557,50.20825536659108,23.812863,613.7696507680002,3,-5.075709083831033,5.0
258,Diazepam,Clc1cc2c(N(C)C(=O)CN=C2c2ccccc2)cc1,87.5,33,20,13,1,35,22,21,27,0,0,2,31,253.818901,269.06681000000003,226.0575,219.45,8.34069987347697,3.870272511522064,62.74759240807021,4.899909730850478,25.21129312071197,39.50274516390919,17.269690999999998,284.0716407160004,1,-4.7907584551463405,87.5
259,Diazoxide,Clc1cc2S(=O)(=O)NC(=Nc2cc1)C,90.0,21,14,7,2,22,15,13,16,0,0,3,23,175.27955400000005,178.79710999999998,149.3521,144.2748,7.805080370819143,2.7123024674014933,45.75231300956216,0.0,14.253416770086208,13.80367047745024,15.898448999999998,229.99167614400002,0,-3.2362359592873204,90.0
260,Diclofenac,Clc1cc(Cl)ccc1Nc1ccccc1CC(O)=O,77.0,30,19,11,2,31,20,18,24,1,1,2,27,240.52664600000008,244.069844,204.945,198.454,8.362152902981368,3.6483009268304616,63.10779273465015,10.423315998847038,11.075832682792557,37.31788341800007,13.493276999999996,295.0166839520004,4,-4.908041209016379,77.0
261,Dicloxacillin,Clc1cccc(Cl)c1-c1noc(C)c1C(=O)NC1C2SC(C)(C)C(N2C1=O)C(O)=O,68.75,47,30,17,5,50,33,36,42,2,1,6,52,387.7422789999998,402.492452,339.0521,330.0990000000001,14.630708103680634,7.507691470469908,96.79642448165278,19.846320666670863,55.151342053953705,61.25969201142446,27.154519,469.02659700400045,4,-4.938124228848047,68.75
262,Didanosine,O1C(CCC1n1c2N=CNC(=O)c2nc1)CO,40.0,29,17,12,3,31,19,20,27,3,1,6,27,236.88842,253.241484,214.227,211.029,5.762119806799863,4.285727778156996,57.265434703110344,14.827368869587962,37.3364109577349,41.43032407407408,19.202484,236.09094024400002,2,-1.1709053984118487,40.0
263,Dienogest,OC1(CCC2C3C(=C4C(=CC(=O)CC4)CC3)CCC12C)CC#N,92.0,48,23,25,2,51,26,47,47,9,1,3,41,355.67698799999994,382.564696,317.0615,308.625,11.367301347670312,8.31818056881499,79.27682408064061,5.106527394840706,16.490823152189332,50.83333333333334,26.518175,311.1885290400008,1,-4.008262081695165,92.0
264,Diflunisal,Fc1cc(F)ccc1-c1cc(C(O)=O)c(O)cc1,85.0,26,18,8,3,27,19,14,20,0,2,2,27,223.82956800000002,219.28500400000001,186.445,182.65,6.432746925317536,3.0437373781570183,56.93685890262864,10.213054789681411,16.182360077633266,32.38633114974385,11.119655999999996,250.04415055599998,2,-3.3689385149492708,85.0
265,Digitoxin,O1C(C)C(OC2OC(C)C(O)C(O)C2)C(O)CC1OC1C(OC(OC2CC3CCC4C(CCC5(C)C(CCC45O)C4=CC(OC4)=O)C3(CC2)C)CC1O)C,95.0,118,54,64,13,125,61,123,123,22,5,13,96,912.71516,977.134964,810.8725,794.25,25.91222077605205,20.29840400729352,197.45519585832284,58.69067765080386,123.61961910314064,122.75,77.22524800000015,764.4346921080019,7,-2.256759969802085,95.0
266,Digoxin,O1C(C)C(OC2OC(C)C(O)C(O)C2)C(O)CC1OC1C(OC(OC2CC3CCC4C(CC(O)C5(C)C(CCC45O)C4=CC(OC4)=O)C3(CC2)C)CC1O)C,70.0,119,55,64,14,126,62,124,124,22,6,14,98,926.066876,989.522384,821.6025,805.2,25.963885842659483,20.4464246541718,201.7746028213092,63.79720504564457,134.83011288572965,128.58333333333337,77.22524800000015,780.4296067280017,7,-1.426045239754056,70.0
267,Dihydrocodeine,O1C2C34C(C(N(CC3)C)Cc3c4c1c(OC)cc3)CCC2O,20.0,45,22,23,3,49,26,43,46,7,1,4,42,340.5107439999999,378.269952,315.149,307.975,10.42304260679098,7.054857950137283,75.59540720496423,19.480163033291284,48.958436660203034,43.75,28.255761,301.16779359600065,1,-2.928497377329085,20.0
268,Dihydroergotamine,O1C(NC(=O)C2CC3C(N(C2)C)Cc2c4c3cccc4[nH]c2)(C)C(=O)N2C(Cc3ccccc3)C(=O)N3C(CCC3)C12O,1.0,80,43,37,5,87,50,68,77,9,1,6,79,615.1869559999998,676.007064,566.6695,554.2330000000002,18.088602759684484,11.774467011522741,142.12981125575826,25.207113981495198,92.4105131078675,96.5,47.72865900000005,583.279469284001,4,-5.26425477776826,1.0
269,Dilevalol,Oc1ccc(cc1C(=O)C)C(O)CNC(CCc1ccccc1)C,18.5,49,24,25,3,50,25,37,43,4,2,4,33,369.028704,382.262508,317.1140000000001,309.754,11.453974938967345,5.950762194862813,82.42662264781245,15.529843393687742,28.58289697110689,57.00000000000001,26.51817499999999,327.1834436600007,8,-4.614576152535255,18.5
270,Diloxanide,ClC(Cl)C(=O)N(C)c1ccc(O)cc1,90.0,23,14,9,2,23,14,16,19,0,1,2,19,189.38713800000008,184.660476,154.88150000000005,150.125,6.7838361849988695,3.0233525350539545,50.06666445933199,10.006437125691184,22.89764879711946,28.697359186472944,12.626862999999995,233.001033888,2,-2.1770998912716566,90.0
271,Diltiazem,S1c2c(N(CCN(C)C)C(=O)C(OC(=O)C)C1c1ccc(OC)cc1)cccc2,39.0,55,29,26,4,57,31,43,49,2,0,6,43,423.12540099999984,442.314696,368.7045,360.0,15.557814016875383,6.9990685068171175,95.9995450028806,19.27354536930105,57.175015454359205,64.95791265117157,37.171382000000015,414.1613283120007,6,-4.442091779311818,39.0
272,Dimercaprol,SC(CO)CS,0.0,14,6,8,1,13,5,13,13,1,1,3,5,107.208674,101.743176,81.905,79.38600000000002,8.874051884053713,2.8532606051649645,27.2721042965716,5.106527394840706,22.71620099608259,9.015046296296298,12.945655999999998,124.001656876,2,-0.3401833157072301,0.0
273,Diphenhydramine,O(C(c1ccccc1)c1ccccc1)CCN(C)C,61.0,40,19,21,1,41,20,29,35,1,0,2,25,292.8298680000001,308.957952,256.1475,249.77500000000003,9.550967892068774,4.259923502667805,65.75874944074505,9.636772684650527,32.14689206663036,37.16666666666666,24.513347,255.16231429200002,6,-4.1140881466196335,61.0
274,Diprophylline,O=C1N(C)C(=O)N(c2ncn(c12)CC(O)CO)C,90.0,32,18,14,4,33,19,21,29,1,2,8,28,263.67706400000003,271.12948400000005,228.826,225.825,6.155824412185874,4.112114244921963,61.26879932325913,14.780154437472765,41.6091806062639,48.33095899470899,22.050898,254.101504928,3,0.15904327684704805,90.0
275,Dipyridamole,OCCN(CCO)c1nc(N2CCCCC2)c2nc(nc(N3CCCCC3)c2n1)N(CCO)CCO,33.9,76,36,40,4,79,39,68,74,6,4,12,52,584.730896,622.7771799999998,519.8975,511.05,15.35128095082316,11.007955943214226,121.41595265002864,40.025748502764735,119.14760276850396,80.99999999999999,51.528280000000066,504.3172517600012,12,-3.460373016406323,33.9
276,Dirithromycin,O1C(CC)C(O)(C2OC(NC(C2C)C(CC(O)(C)C(OC2OC(CC(N(C)C)C2O)C)C(C)C(OC2OC(C)C(O)C(OC)(C2)C)C(C)C1=O)C)COCCOC)C,10.0,136,58,78,14,139,61,138,138,14,4,16,92,1048.0691599999998,1089.220636,901.5885,884.929,28.08144423082997,20.384646766363247,206.87363318059968,67.95778589441375,175.95742936225204,133.58333333333334,97.0221460000002,834.5453051760022,12,-3.6211585426079314,10.0
277,Disopyramide,O=C(N)C(CCN(C(C)C)C(C)C)(c1ccccc1)c1ncccc1,86.5,54,25,29,1,55,26,42,48,3,0,3,36,397.14291599999984,414.661792,343.6775,335.55800000000005,12.339383241620832,6.512163441011679,86.45191069587592,5.733667477162185,34.41950604535769,53.91666666666668,32.24100299999999,339.2310625480008,8,-4.577234932858053,86.5
278,Distigmine,O(C(=O)N(CCCCCCN(C(Oc1ccc[n+](c1)C)=O)C)C)c1ccc[n+](c1)C,6.325,62,30,32,4,63,31,49,55,4,0,4,40,475.09560799999986,491.242924,409.7085,401.85,13.406412499339352,7.022070072634934,101.07904518015782,19.27354536930105,49.17115638075731,65.00938820473858,44.150624000000036,416.2412583441809,9,-3.2513057946287005,6.325
279,Disulfiram,S(SC(=S)N(CC)CC)C(=S)N(CC)CC,80.0,36,16,20,0,35,15,33,33,0,0,4,18,265.15310800000003,266.362585,217.6944,211.4036,19.46396304310222,6.203536058440353,66.00710019346019,9.799819461700956,44.619913256469204,16.625340136054422,28.40414,296.0509326400005,4,-2.2375628521287014,80.0
280,Docetaxel,O1C2CC(O)C3(C(C(OC(=O)c4ccccc4)C4(O)CC(OC(=O)C(O)C(NC(OC(C)(C)C)=O)c5ccccc5)C(=C(C4(C)C)C(O)C3=O)C)C2(OC(=O)C)C1)C,0.0,111,58,53,14,116,63,98,104,9,4,14,100,877.44644,912.696772,761.5169999999997,745.654,25.09844163515159,16.252800068424822,206.354292937365,49.427212952369395,110.24434318447555,151.41666666666669,66.7599710000001,807.3466053760014,8,-5.148012952378903,0.0
281,Docosanol,OCCCCCCCCCCCCCCCCCCCCCC,0.0,69,23,46,1,68,22,68,68,20,1,1,21,488.29241199999984,498.14932800000014,405.3425,395.2,15.013298944612208,11.07595739804229,88.0523833208882,5.106527394840706,11.713409359353626,39.50000000000001,46.147522000000045,326.3548660920013,20,-8.167729577464542,0.0
282,Dofetilide,S(=O)(=O)(Nc1ccc(cc1)CCN(CCOc1ccc(NS(=O)(=O)C)cc1)C)C,96.0,56,29,27,5,57,30,41,47,1,0,6,42,439.51951799999995,449.87629599999997,371.8127,361.9746,18.136555821727978,6.368174022245669,96.70955927054855,9.636772684650527,60.99110882554642,36.72500948621211,44.984589000000035,441.13921296400076,11,-5.398809103050767,96.0
283,Dolasetron,O(C(=O)c1c2c([nH]c1)cccc2)C1CC2N3CC(=O)C(C2)CC3C1,75.0,44,24,20,3,48,28,36,42,7,0,4,42,338.097504,370.77281600000003,310.6735,303.379,10.156113827443637,6.769284729946878,79.15784461730362,9.720841474747257,46.36884293807127,53.16666666666666,25.81614,324.1473925000006,2,-3.2643741848237715,75.0
284,Domperidone,Clc1cc2NC(=O)N(c2cc1)C1CCN(CC1)CCCN1c2c(NC1=O)cccc2,15.0,54,30,24,2,58,34,36,50,4,0,5,49,416.9217249999999,452.504418,380.219,371.358,12.86804551769037,7.564955421549492,97.9007050087056,14.867866772744891,43.63633528606533,56.85815830417588,32.592968,425.1618526880007,5,-5.268776524598802,15.0
285,Donepezil,O(C)c1cc2c(CC(CC3CCN(CC3)Cc3ccccc3)C2=O)cc1OC,99.5,57,28,29,3,60,31,47,53,4,0,4,43,426.0646239999999,456.324788,379.36349999999993,370.025,13.505520425498032,7.5906731518510755,96.13012250067335,9.473725907600098,37.99226257159563,57.16666666666666,35.14300300000001,379.2147437880008,6,-5.840589977313907,99.5
286,Dosulepin,S1Cc2c(cccc2)C(c2c1cccc2)=CCCN(C)C,30.0,42,21,21,0,44,23,31,37,1,0,2,31,303.3030329999999,327.751576,271.269,263.225,13.05700018234307,5.478351456574536,72.4707581986643,4.899909730850478,25.540010102117435,36.7221851904342,25.237347,295.13947067200064,3,-5.306445073314487,30.0
287,Doxapram,O1CCN(CC1)CCC1CN(CC)C(=O)C1(c1ccccc1)c1ccccc1,64.0,58,28,30,2,61,31,48,54,1,0,3,43,429.6330079999999,462.146308,384.18300000000005,374.80000000000007,13.605124264709652,7.693694902359822,95.63814027488579,9.636772684650527,61.64454514964116,56.08333333333333,36.12021000000001,378.23072820000084,6,-5.219789515229799,64.0
288,Doxepin,O1Cc2c(cccc2)C(c2c1cccc2)=CCCN(C)C,29.5,42,21,21,1,44,23,31,37,1,0,2,31,307.9109,331.5795,275.655,268.525,10.153932943962117,4.9198047402038805,71.44365011813501,9.636772684650527,25.540010102117435,40.33333333333334,24.513347,279.1623142920006,3,-4.942662838288157,29.5
289,Doxifluridine,FC1=CN(C2OC(C)C(O)C2O)C(=O)NC1=O,40.0,28,17,11,5,29,18,21,26,3,2,6,27,244.92960000000005,244.44626,207.26,204.779,5.6279222051701066,4.202016652577352,57.351684238681024,14.949917743481462,38.07603212166488,42.59999149659865,17.900277000000006,246.065199672,1,0.059354753497072615,40.0
290,DOXORUBICIN,O1C(C)C(O)C(N)CC1OC1CC(O)(Cc2c1c(O)c1c(C(=O)c3c(C1=O)c(OC)ccc3)c2O)C(=O)CO,5.0,68,39,29,11,72,43,57,63,7,5,12,67,555.4999000000001,580.8809880000001,487.26599999999996,478.18300000000005,15.188533609650285,9.90311683418602,138.95919454607937,45.47689331276585,86.73990246405228,109.41666666666669,36.33500300000002,543.1740607480007,5,-3.008689530206607,5.0
291,Doxycycline,OC12C(C(N(C)C)C(O)=C(C(=O)N)C1=O)C(O)C1C(=C2O)C(=O)c2c(cccc2O)C1C,96.5,56,32,24,8,59,35,48,51,2,5,9,57,454.3514879999999,473.699116,397.3275,389.958,12.361234431071999,8.231047140115589,110.54355295952627,31.266304451365713,79.74841832036972,93.58333333333331,27.820968,444.15326572800063,2,-0.9189462073060506,96.5
292,Doxylamine,O(C(C)(c1ccccc1)c1ncccc1)CCN(C)C,24.3500005,42,20,22,1,43,21,31,37,0,0,3,28,309.749968,326.076516,270.759,264.375,9.740349630227618,4.571120374804002,68.57757144749489,9.636772684650527,37.13087058757756,40.08333333333333,26.656554,270.1732133240004,6,-4.276636496912394,24.3500005
293,Droperidol,Fc1ccc(cc1)C(=O)CCCN1CCC(N2c3c(NC2=O)cccc3)=CC1,75.0,50,28,22,2,53,31,34,44,3,0,4,43,387.0058999999998,409.77699999999993,344.25699999999995,336.404,11.678988341899677,6.640028458817401,89.35877706409485,4.9839785209472085,39.868502063691714,52.46893827265935,28.909553999999996,379.16960516400064,6,-5.155546982556205,75.0
294,Drospirenone,O1C2(C3C(C4C5C(CCC24C)C2(C(=CC(=O)CC2)C2C5C2)C)C3)CCC1=O,76.0,57,27,30,3,63,33,60,60,8,0,3,58,422.58145199999984,472.33946,391.9605,381.25,13.693285913117373,10.809884832017698,95.65066217771177,4.736862953800049,17.353601045300483,53.58333333333333,33.56821,366.2194948200008,0,-4.3134937401015865,76.0
295,Drotaverine,O(CC)c1cc(ccc1OCC)C=C1NCCc2cc(OCC)c(OCC)cc12,61.5,60,29,31,4,62,31,49,55,1,0,5,41,452.85326799999984,477.971164,397.22049999999984,388.35400000000004,13.955762350854185,7.773204919636128,100.42588224059786,24.264240419206534,32.97228426396425,58.83333333333334,38.613417000000034,397.2253084720009,9,-7.1233482227219245,61.5
296,Droxidopa,Oc1cc(ccc1O)C(O)C(N)C(O)=O,90.0,26,15,11,5,26,15,19,22,2,4,5,21,218.72796400000004,216.835316,181.8325,179.483,5.383769494618655,3.1178112776516103,53.946059039742295,26.159777056525012,32.43725569646263,50.33333333333333,11.333276999999995,213.063722452,3,0.6624530237077906,90.0
297,Duloxetine,s1cccc1C(Oc1c2c(ccc1)cccc2)CCNC,50.0,40,21,19,1,42,23,26,35,2,0,3,30,295.677305,318.434056,264.4165,257.05400000000003,12.430990938168776,5.074265615544255,69.80469986249723,10.053651557806381,13.592428388589768,39.0800061675905,23.826933,297.11873522800056,6,-5.373223182588418,50.0
298,Dutasteride,FC(F)(F)c1ccc(cc1NC(=O)C1CCC2C3C(CCC12C)C1(C(NC(=O)C=C1)CC3)C)C(F)(F)F,60.0,67,37,30,2,71,41,62,65,7,0,2,67,548.2545560000002,555.5810200000002,468.4745,458.458,16.317227067199852,11.484232337436303,122.5421689382947,10.633577208012662,17.856200287850967,29.632472440996327,39.650210000000015,528.2211475200008,2,-7.012226109145908,60.0
